Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:15840:1050,KX951729.1,98.658,149,2,0,2,150,2,150,4.05e-67,265
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:7580:1060,MF461046.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:9060:1060,CP012119.2,99.338,151,1,0,1,151,1332808,1332658,6.78e-70,274
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:9060:1060,CP012119.2,98.675,151,2,0,1,151,1111353,1111203,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:9060:1060,CP012119.2,98.675,151,2,0,1,151,1449116,1448966,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:9060:1060,CP012119.2,98.675,151,2,0,1,151,2534050,2534200,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:9060:1060,CP012119.2,98.675,151,2,0,1,151,2583541,2583691,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:9060:1060,CP012119.2,98.013,151,3,0,1,151,2578329,2578479,1.47e-66,263
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:10050:1060,MN396616.1,99.342,152,0,1,1,151,284,435,6.78e-70,274
Staphylococcus sp. NCCP-536,FS10000603:2:BPC29607-1927:1:1101:1570:1070,AB740361.1,97.351,151,4,0,1,151,292,442,6.83e-65,257
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.329,149,1,0,1,149,160763,160911,8.62e-69,270
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,9749,9896,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,30219,30366,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,90224,90371,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,96261,96408,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,166378,166525,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,171382,171529,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,629481,629628,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,936627,936774,3.10e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:2540:1070,CP035400.1,99.324,148,1,0,1,148,3046200,3046053,3.10e-68,268
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:3420:1080,MN396623.1,99.329,149,1,0,1,149,291,439,8.62e-69,270
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1610:1090,CP039753.1,99.338,151,1,0,1,151,3451189,3451039,6.78e-70,274
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1610:1090,CP039753.1,98.675,151,2,0,1,151,27703,27853,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1610:1090,CP039753.1,98.675,151,2,0,1,151,2630899,2630749,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1610:1090,CP039753.1,98.675,151,2,0,1,151,3278679,3278529,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1610:1090,CP039753.1,98.675,151,2,0,1,151,3320075,3319925,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1610:1090,CP039753.1,98.675,151,2,0,1,151,3544803,3544653,3.16e-68,268
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:1610:1090,CP039753.1,98.675,151,2,0,1,151,4084442,4084592,3.16e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:9350:1090,MF461046.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:12420:1090,KF030759.1,99.306,144,0,1,9,151,542,685,1.90e-65,259
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1430:1100,CP031886.1,98.667,150,2,0,1,150,463500,463649,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1430:1100,CP031886.1,98.667,150,2,0,1,150,508063,508212,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1430:1100,CP031886.1,98.667,150,2,0,1,150,513318,513467,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1430:1100,CP031886.1,98.667,150,2,0,1,150,1852214,1852065,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1430:1100,CP031886.1,98.667,150,2,0,1,150,2070767,2070618,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:1430:1100,CP031886.1,98.667,150,2,0,1,150,2182266,2182117,1.13e-67,267
Pseudomonas aeruginosa,FS10000603:2:BPC29607-1927:1:1101:9610:1100,MN006641.2,99.338,151,1,0,1,151,319,469,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11600:1100,CP043177.1,98.667,150,2,0,1,150,244668,244817,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11600:1100,CP043177.1,98.667,150,2,0,1,150,250688,250837,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11600:1100,CP043177.1,98.667,150,2,0,1,150,1779672,1779523,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11600:1100,CP043177.1,98.667,150,2,0,1,150,1884350,1884201,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11600:1100,CP043177.1,98.667,150,2,0,1,150,2447253,2447104,1.13e-67,267
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11600:1100,CP043177.1,98.667,150,2,0,1,150,2681313,2681164,1.13e-67,267
Pseudomonas aeruginosa,FS10000603:2:BPC29607-1927:1:1101:4790:1110,MN006641.2,99.333,150,1,0,1,150,319,468,2.42e-69,272
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:9930:1110,MN396623.1,98.658,149,2,0,1,149,291,439,4.01e-67,265
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:12040:1110,MG953245.1,100.000,150,0,0,1,150,367,516,5.20e-71,278
Staphylococcus felis,FS10000603:2:BPC29607-1927:1:1101:3560:1120,MN148648.1,95.364,151,7,0,1,151,310,460,6.88e-60,241
Pseudomonas sp. MDAZOXVIE199c,FS10000603:2:BPC29607-1927:1:1101:14020:1120,KJ535392.1,95.395,152,4,3,2,151,330,480,2.47e-59,239
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:6940:1130,KF533727.1,98.658,149,2,0,1,149,340,488,4.01e-67,265
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:9000:1130,CP041699.1,99.338,151,1,0,1,151,459109,459259,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:9000:1130,CP041699.1,99.338,151,1,0,1,151,1357085,1357235,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:9000:1130,CP041699.1,99.338,151,1,0,1,151,3821594,3821444,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:9000:1130,CP041699.1,99.338,151,1,0,1,151,4607275,4607125,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:9000:1130,CP041699.1,99.338,151,1,0,1,151,4649502,4649352,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:9000:1130,CP041699.1,99.338,151,1,0,1,151,4794383,4794233,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:9000:1130,CP041699.1,99.338,151,1,0,1,151,4890183,4890033,6.78e-70,274
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:13900:1130,CP041699.1,100.000,151,0,0,1,151,459109,459259,1.46e-71,279
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:13900:1130,CP041699.1,100.000,151,0,0,1,151,1357085,1357235,1.46e-71,279
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:13900:1130,CP041699.1,100.000,151,0,0,1,151,3821594,3821444,1.46e-71,279
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:13900:1130,CP041699.1,100.000,151,0,0,1,151,4607275,4607125,1.46e-71,279
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:13900:1130,CP041699.1,100.000,151,0,0,1,151,4649502,4649352,1.46e-71,279
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:13900:1130,CP041699.1,100.000,151,0,0,1,151,4794383,4794233,1.46e-71,279
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:13900:1130,CP041699.1,100.000,151,0,0,1,151,4890183,4890033,1.46e-71,279
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:13980:1130,MN160534.1,98.658,149,2,0,1,149,3,151,4.01e-67,265
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:7810:1140,CP041699.1,98.675,151,2,0,1,151,459109,459259,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:7810:1140,CP041699.1,98.675,151,2,0,1,151,1357085,1357235,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:7810:1140,CP041699.1,98.675,151,2,0,1,151,3821594,3821444,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:7810:1140,CP041699.1,98.675,151,2,0,1,151,4607275,4607125,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:7810:1140,CP041699.1,98.675,151,2,0,1,151,4649502,4649352,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:7810:1140,CP041699.1,98.675,151,2,0,1,151,4794383,4794233,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:7810:1140,CP041699.1,98.675,151,2,0,1,151,4890183,4890033,3.16e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:8360:1140,MF461046.1,99.329,149,1,0,1,149,1,149,8.62e-69,270
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:13770:1140,MN396564.1,98.675,151,2,0,1,151,147,297,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:9690:1150,CP043177.1,91.391,151,13,0,1,151,244668,244818,6.98e-50,207
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:9690:1150,CP043177.1,91.391,151,13,0,1,151,250688,250838,6.98e-50,207
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:9690:1150,CP043177.1,91.391,151,13,0,1,151,1779672,1779522,6.98e-50,207
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:9690:1150,CP043177.1,91.391,151,13,0,1,151,1884350,1884200,6.98e-50,207
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:9690:1150,CP043177.1,91.391,151,13,0,1,151,2447253,2447103,6.98e-50,207
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:9690:1150,CP043177.1,91.391,151,13,0,1,151,2681313,2681163,6.98e-50,207
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:12260:1150,MH362770.1,96.689,151,5,0,1,151,189,339,3.18e-63,252
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:4650:1160,KT005239.1,100.000,149,0,0,3,151,1,149,1.89e-70,276
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:9250:1160,MF461046.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Pseudomonas aeruginosa,FS10000603:2:BPC29607-1927:1:1101:7400:1180,MF540452.1,98.675,151,2,0,1,151,1,151,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:12280:1180,MH362770.1,96.689,151,5,0,1,151,189,339,3.18e-63,252
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:13600:1180,CP039759.1,98.675,151,2,0,1,151,886029,886179,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:13600:1180,CP039759.1,98.013,151,3,0,1,151,636680,636830,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:13600:1180,CP039759.1,98.013,151,3,0,1,151,750051,750201,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:13600:1180,CP039759.1,98.013,151,3,0,1,151,2249892,2249742,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:13600:1180,CP039759.1,98.013,151,3,0,1,151,2255148,2254998,1.47e-66,263
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:13600:1180,CP039759.1,98.013,151,3,0,1,151,2299747,2299597,1.47e-66,263
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:2130:1190,CP043177.1,99.338,151,1,0,1,151,244668,244818,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:2130:1190,CP043177.1,99.338,151,1,0,1,151,250688,250838,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:2130:1190,CP043177.1,99.338,151,1,0,1,151,1779672,1779522,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:2130:1190,CP043177.1,99.338,151,1,0,1,151,1884350,1884200,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:2130:1190,CP043177.1,99.338,151,1,0,1,151,2447253,2447103,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:2130:1190,CP043177.1,99.338,151,1,0,1,151,2681313,2681163,6.78e-70,274
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:2330:1190,MN160534.1,98.658,149,2,0,1,149,3,151,4.01e-67,265
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11370:1190,CP043177.1,98.675,151,2,0,1,151,244668,244818,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11370:1190,CP043177.1,98.675,151,2,0,1,151,250688,250838,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11370:1190,CP043177.1,98.675,151,2,0,1,151,1779672,1779522,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11370:1190,CP043177.1,98.675,151,2,0,1,151,1884350,1884200,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11370:1190,CP043177.1,98.675,151,2,0,1,151,2447253,2447103,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:11370:1190,CP043177.1,98.675,151,2,0,1,151,2681313,2681163,3.16e-68,268
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:5050:1200,MK241790.1,98.658,149,2,0,1,149,253,401,4.01e-67,265
Escherichia coli,FS10000603:2:BPC29607-1927:1:1101:14140:1200,MN396564.1,99.338,151,1,0,1,151,147,297,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:15080:1200,CP043177.1,98.675,151,2,0,1,151,244668,244818,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:15080:1200,CP043177.1,98.675,151,2,0,1,151,250688,250838,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:15080:1200,CP043177.1,98.675,151,2,0,1,151,1779672,1779522,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:15080:1200,CP043177.1,98.675,151,2,0,1,151,1884350,1884200,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:15080:1200,CP043177.1,98.675,151,2,0,1,151,2447253,2447103,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:15080:1200,CP043177.1,98.675,151,2,0,1,151,2681313,2681163,3.16e-68,268
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:1230:1210,MN396616.1,99.333,150,1,0,1,150,284,433,2.42e-69,272
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6140:1210,CP043177.1,99.338,151,1,0,1,151,244668,244818,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6140:1210,CP043177.1,99.338,151,1,0,1,151,250688,250838,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6140:1210,CP043177.1,99.338,151,1,0,1,151,1779672,1779522,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6140:1210,CP043177.1,99.338,151,1,0,1,151,1884350,1884200,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6140:1210,CP043177.1,99.338,151,1,0,1,151,2447253,2447103,6.78e-70,274
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6140:1210,CP043177.1,99.338,151,1,0,1,151,2681313,2681163,6.78e-70,274
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:15360:1210,GU417375.1,98.667,150,2,0,1,150,347,496,1.13e-67,267
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:8310:1220,MF461046.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:3040:1240,MN023019.1,98.675,151,2,0,1,151,328,478,3.16e-68,268
Bacillus marisflavi,FS10000603:2:BPC29607-1927:1:1101:5710:1240,MN177221.1,96.026,151,5,1,1,150,290,440,5.27e-61,244
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:6130:1240,CP041699.1,98.675,151,2,0,1,151,459109,459259,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:6130:1240,CP041699.1,98.675,151,2,0,1,151,1357085,1357235,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:6130:1240,CP041699.1,98.675,151,2,0,1,151,3821594,3821444,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:6130:1240,CP041699.1,98.675,151,2,0,1,151,4607275,4607125,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:6130:1240,CP041699.1,98.675,151,2,0,1,151,4649502,4649352,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:6130:1240,CP041699.1,98.675,151,2,0,1,151,4794383,4794233,3.16e-68,268
Salmonella enterica subsp. enterica serovar Indiana,FS10000603:2:BPC29607-1927:1:1101:6130:1240,CP041699.1,98.675,151,2,0,1,151,4890183,4890033,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6620:1240,CP043177.1,98.675,151,2,0,1,151,244668,244818,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6620:1240,CP043177.1,98.675,151,2,0,1,151,250688,250838,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6620:1240,CP043177.1,98.675,151,2,0,1,151,1779672,1779522,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6620:1240,CP043177.1,98.675,151,2,0,1,151,1884350,1884200,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6620:1240,CP043177.1,98.675,151,2,0,1,151,2447253,2447103,3.16e-68,268
Listeria monocytogenes,FS10000603:2:BPC29607-1927:1:1101:6620:1240,CP043177.1,98.675,151,2,0,1,151,2681313,2681163,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:12710:1240,CP031886.1,98.675,151,2,0,1,151,463500,463650,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:12710:1240,CP031886.1,98.675,151,2,0,1,151,508063,508213,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:12710:1240,CP031886.1,98.675,151,2,0,1,151,513318,513468,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:12710:1240,CP031886.1,98.675,151,2,0,1,151,1852214,1852064,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:12710:1240,CP031886.1,98.675,151,2,0,1,151,2070767,2070617,3.16e-68,268
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:12710:1240,CP031886.1,98.675,151,2,0,1,151,2182266,2182116,3.16e-68,268
Pseudomonas aeruginosa,FS10000603:2:BPC29607-1927:1:1101:7560:1250,MN006641.2,99.338,151,1,0,1,151,319,469,6.78e-70,274
Lactobacillus fermentum,FS10000603:2:BPC29607-1927:1:1101:12750:1250,KX951729.1,99.333,150,1,0,2,151,2,151,2.44e-69,272
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1160:1260,CP012119.2,98.013,151,3,0,1,151,1332808,1332658,1.47e-66,263
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1160:1260,CP012119.2,97.351,151,4,0,1,151,1111353,1111203,6.83e-65,257
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1160:1260,CP012119.2,97.351,151,4,0,1,151,1449116,1448966,6.83e-65,257
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1160:1260,CP012119.2,97.351,151,4,0,1,151,2534050,2534200,6.83e-65,257
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1160:1260,CP012119.2,97.351,151,4,0,1,151,2583541,2583691,6.83e-65,257
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1160:1260,CP012119.2,96.689,151,5,0,1,151,2578329,2578479,3.18e-63,252
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1420:1260,CP012119.2,99.338,151,1,0,1,151,1332808,1332658,6.78e-70,274
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1420:1260,CP012119.2,98.675,151,2,0,1,151,1111353,1111203,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1420:1260,CP012119.2,98.675,151,2,0,1,151,1449116,1448966,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1420:1260,CP012119.2,98.675,151,2,0,1,151,2534050,2534200,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1420:1260,CP012119.2,98.675,151,2,0,1,151,2583541,2583691,3.16e-68,268
Staphylococcus aureus subsp. aureus,FS10000603:2:BPC29607-1927:1:1101:1420:1260,CP012119.2,98.013,151,3,0,1,151,2578329,2578479,1.47e-66,263
Bacillus sp. (in: Bacteria),FS10000603:2:BPC29607-1927:1:1101:2410:1260,MN396623.1,98.658,149,2,0,1,149,291,439,4.01e-67,265
Bacillus subtilis,FS10000603:2:BPC29607-1927:1:1101:8180:1260,MF461046.1,100.000,149,0,0,1,149,1,149,1.85e-70,276
Pseudomonas aeruginosa,FS10000603:2:BPC29607-1927:1:1101:10550:1260,MF540452.1,99.338,151,1,0,1,151,1,151,6.78e-70,274
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:15240:1260,CP031886.1,98.667,150,2,0,1,150,463500,463649,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:15240:1260,CP031886.1,98.667,150,2,0,1,150,508063,508212,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:15240:1260,CP031886.1,98.667,150,2,0,1,150,513318,513467,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:15240:1260,CP031886.1,98.667,150,2,0,1,150,1852214,1852065,1.13e-67,267
Staphylococcus aureus,FS10000603:2:BPC29607-1927:1:1101:15240:1260,CP031886.1,98.667,150,2,0,1,150,2070767,2070618,1.13e-67,267
